Start processing data...
Data read
here
and here
knight : 80
knights : 40
known : 60
lady : 40
landing : 40
lannister : 20
large : 20
larra : 40
last : 20
lastly : 20
later : 40
leave : 40
led : 20
legendary : 20
legends : 20
legitimate : 20
life : 60
lists : 20
little : 20
lived : 40
lives : 20
located : 20
long : 20
look : 20
lord : 100
love : 40
loved : 20
lust : 20
made : 20
maester : 40
maesters : 20
make : 20
making : 20
many : 20
married : 20
marry : 20
matarys : 40
meant : 20
melissa : 20
memory : 40
met : 20
mistress : 60
more : 40
morgil : 60
mother : 40
mountains : 20
much : 20
mystery : 20
naerys : 280
naerys's : 20
naked : 20
name : 20
named : 40
near : 20
needed : 20
nephew : 20
never : 40
new : 60
newborn : 20
next : 20
no : 20
noblest : 40
north : 20
of : 860
older : 40
on : 160
once : 40
one : 40
only : 40
op : 20
opposed : 20
or : 60
other : 60
over : 20
par : 20
parentage : 20
part : 40
path : 20
peace : 40
people : 20
piety : 20
pit : 40
place : 20
placed : 40
plan : 20
poison : 20
poisoned : 20
popular : 20
position : 20
possessed : 20
posthumously : 20
prevented : 20
prince : 220
princess : 20
protect : 20
protection : 20
proven : 20
provocations : 20
put : 40
quarreled : 20
quarreling : 20
queen : 60
reaching : 20
reason : 20
rebellion : 20
recover : 20
recovered : 20
recovery : 20
red : 20
references : 20
referred : 20
refused : 40
reign : 80
rejoiced : 20
release : 20
remained : 40
remembered : 20
renown : 20
report : 20
respected : 20
return : 20
returned : 20
revenge : 20
rivers : 20
rogare : 40
rose : 20
rumors : 100
safety : 20
said : 20
saving : 20
say : 20
second : 20
secretly : 20
selmy : 20
sent : 20
septon : 20
ser : 40
serve : 20
served : 40
set : 20
seven : 20
seventeen : 40
several : 20
shamefully : 20
shortly : 20
sickness : 20
singers : 40
sister : 80
sister's : 20
six : 20
skill : 20
slaying : 20
slew : 20
smallfolk : 40
smith's : 20
snakes : 20
so : 40
some : 60
something : 20
son : 120
songs : 40
sought : 20
speak : 20
spring : 20
stark : 40
started : 40
steel : 20
stillborn : 20
stone : 20
stories : 40
storm's : 20
strong : 20
succeeded : 20
sunspear : 20
supposedly : 20
survived : 20
sweet : 20
sword : 60
swordsman : 60
take : 20
taking : 20
tale : 20
targaryen : 260
tears : 20
terrence : 20
than : 20
that : 120
the : 1660
their : 80
there : 20
these : 40
they : 60
this : 80
those : 20
though : 20
three : 40
throne : 20
throughout : 40
throwing : 20
time : 40
times : 40
to : 840
together : 20
told : 20
took : 20
torture : 20
tournament : 20
tourney : 20
towards : 20
toyne : 40
travel : 20
treason : 20
treated : 20
trial : 20
tried : 20
trip : 20
truth : 20
two : 40
tyrion : 20
uncle : 60
under : 40
undid : 20
unknown : 20
unnamed : 20
unprovoked : 20
until : 20
unworthy : 20
upon : 60
use : 20
used : 20
uses : 20
using : 20
valarr : 60
valyrian : 20
veiled : 20
venom : 20
village : 20
vipers : 20
viserys : 100
vows : 20
wagered : 20
walked : 20
wanted : 20
war : 20
was : 440
wedding : 40
were : 80
westeros : 20
when : 100
where : 20
whether : 20
while : 80
white : 20
who : 60
wife : 20
with : 200
won : 60
worthy : 20
would : 80
writings : 20
wrought : 20
wyl : 60
wyls : 20
year : 40
years : 20
yielded : 20
young : 20
younger : 20

FILENAME:../test_data/Addam_Velaryon.txt
91;1 : 24
91;2 : 8
91;3 : 8
93 : 40
a : 24
after : 8
alan : 40
along : 8
among : 16
and : 24
archer : 8
are : 8
at : 24
betrayers : 8
beyond : 8
black : 8
bodies : 8
bran : 8
by : 8
castle : 8
coldhands : 8
comes : 8
commander : 8
craster : 8
craster's : 16
crownlands : 8
daughters : 8
death : 8
direwolf : 8
does : 8
during : 8
eats : 8
few : 8
fight : 8
finds : 8
fist : 8
five : 8
forest : 8
former : 8
from : 8
girl's : 8
goes : 8
good : 8
great : 8
haunted : 8
have : 8
he : 24
head : 8
hear : 8
his : 16
however : 8
hurting : 8
if : 8
in : 16
is : 48
it : 16
jeor : 8
keep : 16
killed : 8
lord : 8
make : 8
meat : 8
members : 8
mormont : 8
night's : 16
not : 8
of : 48
one : 8
other : 8
outside : 8
over : 8
parts : 8
planning : 8
ranger : 8
ranging : 8
ravens : 8
remains : 8
rosby : 16
screams : 8
so : 8
south : 8
stark's : 8
stationed : 8
summer : 8
survives : 8
survivors : 8
that : 8
the : 120
them : 8
to : 24
traitors : 8
unknown : 8
wall : 16
wander : 8
watch : 16
when : 8
with : 8
younger : 8

FILENAME:../test_data/Abelar_Hightower.txt
91;2 : 48
91;3 : 16
91;4 : 8
91;5 : 8
91;6 : 8
91;7 : 8
93 : 96
a : 40
advises : 8
after : 24
alannys : 96
alannys's : 8
also : 8
although : 8
and : 80
as : 24
asha : 40
at : 8
balon : 40
barefoot : 8
beauty : 8
become : 8
before : 8
began : 8
beginning : 8
botley : 16
boys : 8
bridge : 8
briefly : 8
brother : 24
brought : 8
but : 16
by : 16
capture : 8
castle : 8
children : 8
consent : 8
conventional : 8
convinced : 8
cough : 8
death : 8
declares : 8
deepwood : 16
departure : 8
died : 8
due : 8
during : 16
eddard : 8
eldest : 8
even : 8
eventually : 8
expected : 8
eyes : 8
face : 8
faculties : 8
falls : 8
feels : 8
five : 8
for : 24
forgetting : 8
former : 8
foster : 8
four : 8
frail : 16
frequently : 8
from : 8
gives : 8
greyjoy : 32
gwynesse : 8
had : 16
hair : 8
halls : 8
harlaw : 56
has : 24
have : 8
he : 8
health : 8
her : 120
him : 8
himself : 8
his : 16
home : 8
hostage : 8
however : 16
husband : 16
husband's : 8
in : 16
including : 8
iron : 8
is : 72
islands : 8
isles : 8
killed : 8
king : 8
lanny : 8
laughing : 8
less : 8
live : 8
lives : 8
long : 8
lord : 48
lost : 16
maron : 24
marry : 8
mental : 8
mother : 8
mother's : 8
motte : 16
moved : 8
much : 8
murdered : 8
never : 8
nicknamed : 8
north : 8
not : 8
of : 72
on : 16
once : 8
passed : 8
poor : 8
pyke : 40
queen : 8
raw : 8
rebellion : 16
recover : 8
refuses : 8
return : 16
returns : 8
roam : 8
rodrik : 56
rope : 8
sake : 8
sea : 8
search : 8
self : 8
shadow : 8
she : 56
sickly : 8
sister : 16
skin : 8
son : 8
sons : 24
stark : 8
still : 8
strong : 8
taken : 8
ten : 16
than : 8
that : 32
the : 104
their : 8
theon : 32
thin : 8
thinks : 8
though : 8
time : 8
to : 128
tower : 16
towers : 16
tristifer : 16
troubling : 8
two : 8
visits : 8
walking : 8
war : 8
was : 24
were : 8
when : 8
while : 8
white : 8
widow's : 8
widowed : 8
wife : 8
winterfell : 8
with : 24
youngest : 8

FILENAME:../test_data/Addam_Osgrey.txt
30 : 8
91;10 : 8
91;11 : 8
91;12 : 8
91;13 : 8
91;14 : 8
91;15 : 8
91;16 : 8
91;17 : 8
91;2 : 8
91;3 : 8
91;4 : 8
91;5 : 24
91;6 : 8
91;7 : 16
91;8 : 16
91;9 : 16
93 : 168
a : 64
abandoned : 8
accepts : 8
accompanies : 24
across : 16
after : 24
afterwards : 8
against : 8
aggo : 136
aid : 16
allow : 8
almost : 8
alone : 16
along : 8
alongside : 8
also : 8
an : 24
and : 216
anyone : 8
approaching : 8
arakh : 8
are : 48
arrive : 8
arrow : 8
arstan : 16
as : 48
asked : 8
asks : 16
assassination : 16
assigned : 8
assist : 8
astapor : 24
astapori : 8
at : 16
attack : 8
attempt : 24
attempts : 8
back : 32
balerion : 8
barristan : 8
battle : 32
become : 8
becomes : 8
before : 8
belwas : 16
black : 8
bloodrider : 16
bloodriders : 72
bloody : 8
blows : 8
born : 8
both : 16
bow : 24
bracelet : 8
brave : 8
bringing : 8
brings : 8
but : 32
buys : 8
by : 48
calmly : 8
cannibalism : 8
center : 8
charge : 8
cities : 8
cohollo : 8
come : 16
comes : 8
commanded : 8
commanding : 8
company : 8
comrades : 8
country : 8
crops : 8
crossing : 8
daenery's : 8
daenerys : 184
daenerys's : 24
day : 8
daznak's : 8
deeming : 8
defend : 8
depart : 8
desert : 8
different : 8
direction : 8
disappears : 8
disbelief : 8
discuss : 8
diseased : 8
disgust : 8
dothrak : 8
dothraki : 24
down : 16
dragonbone : 16
dragons : 8
draws : 8
dread : 8
drogo : 16
drogon : 8
drogon's : 8
during : 48
duties : 8
duur's : 8
each : 16
eat : 8
end : 8
enemy : 8
eroeh's : 8
even : 8
every : 8
expresses : 8
far : 8
fast : 8
fate : 8
feathers : 8
feeding : 8
fellow : 8
fight : 8
fighting : 8
find : 16
finds : 8
first : 8
fit : 8
flux : 8
formation : 8
four : 8
from : 48
gates : 8
girl's : 8
go : 8
good : 8
great : 8
guard : 8
guarding : 8
guards : 8
harried : 8
has : 8
he : 144
heal : 8
help : 8
helps : 8
her : 160
hero : 8
hills : 8
him : 48
hinterlands : 8
his : 64
honey : 8
horserider : 8
horses : 8
house : 8
in : 72
insists : 8
iron : 8
is : 80
jhogo : 40
jorah : 8
journey : 8
keep : 8
khal : 16
khalasar : 32
khas : 16
killed : 8
ko : 8
kos : 8
later : 48
latter : 8
lead : 16
leading : 8
leads : 8
leaves : 8
leaving : 8
lhazareen : 8
life : 8
litter : 8
locate : 8
lose : 8
made : 8
mago : 8
man : 8
march : 8
market : 16
masters : 8
maz : 8
meereen : 48
mice : 8
mirri : 8
mocks : 8
mormont : 8
mounted : 16
mowing : 8
must : 8
names : 8
near : 8
new : 8
night : 8
nothing : 8
odd : 8
of : 216
off : 8
offers : 8
often : 8
on : 48
one : 48
opinion : 8
orders : 16
other : 16
out : 8
over : 8
oznak : 8
pahl : 8
part : 8
participates : 8
parties : 8
picked : 8
pinpoint : 8
pit : 8
places : 8
planting : 8
plaza : 8
precision : 8
present : 16
prevent : 8
prevented : 8
pride : 8
procession's : 8
protect : 8
purchase : 8
purchases : 8
put : 8
qarth's : 8
rakharo : 32
rape : 8
recalls : 16
received : 8
red : 16
refugees : 8
reincarnated : 8
reluctant : 8
remaining : 8
repairing : 8
reports : 8
rests : 8
return : 8
riders : 8
rides : 8
roasted : 8
royal : 8
ruins : 8
rushes : 8
scout : 8
search : 8
second : 16
seek : 8
sees : 8
seizes : 8
ser : 8
sets : 8
several : 8
shackles : 8
she : 32
ship : 8
should : 8
siege : 16
skahazadhan : 8
skewer : 8
skulls : 8
slavers : 24
slavery : 8
slaves : 16
slitting : 8
south : 8
staff : 8
stands : 8
sterile : 8
stop : 16
stops : 8
string : 8
strong : 16
struck : 8
subdue : 8
successfully : 16
sufferers : 8
survivors : 8
sworn : 8
targaryen : 8
targaryen's : 8
tells : 8
ten : 8
that : 16
the : 416
their : 16
them : 8
there : 16
they : 16
though : 8
thousands : 8
three : 24
throat : 8
time : 8
to : 304
tokars : 8
tolorro : 16
too : 8
town : 8
travel : 8
turns : 8
two : 8
ultimately : 8
under : 8
undying : 8
unsullied : 16
upon : 8
use : 8
vaes : 24
valuable : 8
visit : 8
visits : 8
walk : 8
warded : 8
warriors : 16
was : 8
waste : 16
watches : 8
waterfront : 8
wedding : 8
wedge : 8
west : 8
western : 8
when : 64
where : 40
which : 16
while : 8
whitebeard : 8
whitebeard's : 8
who : 16
wineseller : 8
with : 64
within : 8
would : 8
young : 8
yunkai : 16
zo : 8

FILENAME:../test_data/Addam_Velaryon.txt
91;2 : 24
91;3 : 16
91;4 : 8
91;5 : 8
91;6 : 8
91;7 : 16
91;8 : 8
93 : 88
a : 56
abducted : 8
accent : 8
after : 8
afterwards : 8
alayaya : 48
an : 8
and : 48
anguy : 8
arbor : 8
as : 32
at : 24
battle : 8
be : 8
beautiful : 8
beds : 8
before : 8
between : 8
blackwater : 8
braver : 8
bronn : 8
brothel : 16
brothers : 8
but : 8
by : 24
called : 8
cersei : 8
chataya : 8
chataya's : 24
common : 8
cover : 8
dancy : 8
demand : 8
during : 8
effort : 8
establishment : 8
feels : 8
for : 8
fortune : 8
free : 8
freed : 8
from : 8
gave : 8
girl : 8
girls : 8
had : 16
hand : 8
hand's : 8
has : 8
he : 16
her : 48
him : 8
his : 24
how : 8
in : 16
innocent : 8
is : 40
islander : 8
jayde : 8
jewels : 8
just : 8
kettleblack : 8
king : 8
king's : 16
knighthood : 8
landing : 16
lannister : 16
lannister's : 8
learning : 8
light : 8
lord : 8
marei : 8
martell : 8
met : 8
more : 8
mother : 16
new : 8
nocturnal : 8
not : 8
oberyn : 8
of : 24
on : 8
only : 8
order : 8
own : 8
owned : 8
pain : 8
passage : 8
pressure : 8
pretending : 8
prostitute : 8
publicly : 8
queen : 8
read : 8
receiving : 8
repay : 8
roast : 8
sacrifice : 8
secret : 8
seldom : 8
shae : 16
she : 32
shows : 8
simultaneously : 8
sleeps : 8
small : 16
some : 8
sometimes : 8
speaks : 8
spends : 16
stable : 8
summer : 8
swan : 8
sweeter : 8
tall : 8
taller : 8
than : 8
thanks : 8
that : 8
the : 72
this : 8
time : 8
to : 56
tongue : 8
tourney : 8
tyrion : 32
tywin : 8
uses : 8
varys : 8
visit : 8
visits : 16
whipped : 8
who : 24
whorehouse : 8
wine : 8
with : 24
won : 8
working : 8
yaya : 8
young : 8

FILENAME:../test_data/Addam_Marbrand.txt
91;1 : 8
91;2 : 8
91;3 : 8
91;4 : 8
91;5 : 8
93 : 40
a : 32
after : 8
alaric : 48
and : 40
at : 8
baratheon : 8
by : 16
chosen : 8
compete : 8
cut : 8
dedicated : 8
dies : 8
dragons : 8
drinking : 8
eisenstein : 8
entourage : 8
eysen : 8
far : 8
feast : 8
for : 16
george : 16
gilded : 8
he : 8
her : 8
i : 8
in : 16
informs : 8
is : 40
joffrey : 24
king : 16
king's : 8
lady : 8
landing : 8
lannister : 8
lute : 8
made : 8
margaery : 24
martin : 8
minstrel : 8
occasionally : 8
of : 40
one : 8
phyllis : 16
pie : 8
plays : 8
poisoned : 8
put : 8
queen : 16
r : 16
reference : 8
remains : 8
seven : 8
silver : 16
sing : 8
singer : 8
singers : 8
singing : 8
start : 8
storm : 8
strings : 8
swords : 8
symon : 8
tales : 8
that : 8
the : 40
to : 32
tongue : 8
traveled : 8
tyrell : 16
tyrion : 8
waiting : 8
wedding : 16
where : 8
while : 8
who : 8
will : 8
wine : 8
with : 8

FILENAME:../test_data/Addam_Osgrey.txt
91;1 : 16
91;2 : 8
91;3 : 8
93 : 32
a : 24
after : 32
aid : 8
albett : 48
alliser : 24
and : 32
as : 8
assigned : 8
at : 8
beat : 8
between : 8
black : 8
builders : 8
by : 16
called : 8
castle : 8
comesto : 8
comrades : 8
during : 8
fall : 8
fight : 8
given : 8
grenn : 8
group : 8
halder : 16
he : 24
help : 8
his : 16
however : 8
in : 8
intervenes : 8
is : 48
jon : 32
nickname : 8
night's : 8
of : 16
pimple : 16
practice : 8
pronouncing : 8
pypar : 8
quick : 8
rast : 8
recruit : 8
recruits : 8
relatively : 8
same : 8
samwell : 8
sends : 8
ser : 16
session : 8
snow : 8
stationed : 8
tarly : 8
the : 40
thorne : 16
to : 16
two : 8
vows : 8
wall : 8
watch : 8
watching : 8
when : 8
yields : 8
young : 8

FILENAME:../test_data/Addam_Velaryon.txt
160 : 6
282 : 2
298 : 2
299 : 2
91;1 : 2
91;10 : 2
91;11 : 2
91;12 : 4
91;13 : 4
91;2 : 4
91;3 : 4
91;4 : 20
91;5 : 6
91;8 : 2
91;9 : 2
93 : 52
a : 24
abandon : 2
able : 2
ac : 6
acolytes : 6
addition : 2
aegon : 4
aerys : 12
aerys's : 6
after : 2
aftermath : 2
alchemists : 20
all : 2
allowed : 2
along : 2
also : 6
an : 8
and : 34
another : 2
apprentice : 2
apprentices : 2
are : 10
as : 8
assist : 2
at : 10
baelor : 2
baratheon : 2
bare : 2
be : 8
bears : 2
because : 2
been : 4
before : 2
began : 2
belis : 4
black : 2
both : 2
brought : 2
brynden : 2
build : 2
burn : 6
burned : 8
by : 8
cache : 2
call : 2
called : 2
care : 2
cells : 2
centuries : 2
cersei : 4
chelsted : 2
claim : 2
claimed : 2
close : 2
cold : 2
commanded : 2
commissioned : 2
commissions : 2
conquering : 2
constructed : 2
corpses : 2
could : 2
court : 2
create : 6
created : 2
creating : 2
creatures : 2
days : 2
death : 2
defenses : 2
demonstrate : 2
destroy : 2
destroying : 2
devices : 2
disgust : 2
dorne : 2
down : 4
dragonpit : 4
dragons : 4
dreamed : 2
driving : 2
during : 10
duties : 2
dwindle : 2
easy : 2
effectiveness : 2
employed : 2
ended : 2
engines : 2
enjoyed : 2
executed : 2
fascination : 2
few : 2
final : 2
fire : 2
fires : 2
fitted : 2
five : 2
flame : 2
flames : 2
for : 4
forcing : 2
found : 4
fragments : 2
frequently : 2
full : 2
garigus : 4
grand : 2
great : 8
green : 2
grew : 2
guild : 16
guildhall : 2
gyldayn's : 2
had : 10
hall : 2
hallyne : 6
hand : 8
height : 2
hill : 2
him : 4
hint : 2
his : 10
hunted : 2
i : 2
ii : 4
immediately : 2
imposing : 2
in : 38
increase : 2
increased : 2
inexperienced : 2
influence : 4
is : 18
it : 6
iv : 2
jaime : 4
jar : 2
jars : 4
jets : 2
joffrey : 2
keep's : 2
killed : 2
king : 20
king's : 12
kings : 2
kingswood : 4
knowledge : 4
labyrinth : 2
landing : 12
lannister : 12
lannister's : 2
larger : 2
late : 2
led : 2
likely : 2
living : 2
located : 2
lord : 10
lost : 4
made : 2
maesters : 2
massive : 2
master : 2
member : 2
mentioned : 2
metals : 2
moon's : 2
more : 6
much : 2
murderers : 2
next : 2
not : 2
noted : 2
of : 80
off : 2
old : 2
on : 2
once : 4
one : 8
only : 2
opposed : 2
order : 4
period : 2
person : 2
piled : 2
plan : 2
plotters : 2
posses : 2
possessing : 2
potentially : 2
power : 2
powerful : 2
prepare : 2
producing : 2
product : 2
prominence : 2
pumps : 2
pyromancers : 10
qarlton : 2
quantity : 4
quarter : 4
queen : 2
quickly : 4
ready : 2
reasons : 2
rebellion : 2
recent : 4
red : 2
rediscovered : 2
referred : 2
regent : 2
reign : 6
remained : 2
removed : 2
renounced : 2
report : 2
rickard : 2
rivers : 2
robert's : 2
rose : 2
rossart : 6
sack : 4
saw : 2
scheme : 2
secret : 4
sept : 2
ser : 2
seven : 2
shot : 2
should : 2
sickness : 2
since : 2
sisters : 2
skill : 2
slew : 2
so : 2
some : 4
soon : 2
spells : 2
spring : 2
stark : 2
start : 2
still : 6
stock : 2
stone : 4
stores : 4
street : 2
substance : 4
such : 2
summerhall : 2
survived : 2
taken : 2
taking : 2
targaryen : 6
tasked : 4
that : 8
the : 134
their : 6
them : 12
there : 2
they : 6
this : 4
though : 4
thoughts : 2
three : 2
thus : 2
time : 2
times : 2
title : 2
to : 38
tower : 2
tragedy : 2
trained : 2
traitors : 2
transmute : 2
turn : 2
tyrion : 6
under : 4
unexplainable : 2
up : 2
using : 2
vast : 6
vaults : 4
visenya's : 2
visited : 2
walls : 2
war : 4
was : 8
way : 2
went : 2
were : 4
when : 6
where : 2
which : 6
who : 4
why : 2
wildfire : 20
wilfire : 2
winter : 2
wisdom : 4
wisdoms : 4
with : 14
writings : 2
years : 2

FILENAME:../test_data/Abelar_Hightower.txt
91;1 : 24
91;2 : 24
93 : 48
a : 40
about : 8
albar : 48
and : 32
arms : 8
arryn : 24
as : 24
at : 8
black : 8
broad : 8
but : 16
by : 8
champion : 8
chin : 8
combat : 8
comes : 8
confess : 8
consider : 8
demands : 8
displays : 8
does : 8
droppings : 8
eating : 8
egen : 8
eldest : 8
eyrie : 16
falcon : 8
falcon's : 8
father : 24
fierce : 8
for : 8
gates : 8
has : 8
he : 32
hear : 8
heir : 8
him : 8
himself : 8
his : 32
house : 16
in : 8
insulting : 8
is : 24
keeper : 8
killed : 8
knight : 8
lady : 8
lannister : 8
like : 16
looks : 8
lord : 8
lysa : 16
made : 8
marillion : 16
moon : 8
much : 16
nestor : 16
not : 8
of : 32
offers : 8
pigs : 8
prefers : 8
present : 8
royce : 16
ser : 24
service : 8
shaves : 8
she : 8
shouldered : 8
side : 8
singer : 8
son : 8
song : 16
that : 8
the : 64
they : 8
to : 32
trial : 8
tyrion : 8
vardis : 8
very : 16
were : 8
when : 8
whiskers : 8
with : 8

FILENAME:../test_data/Addam_Marbrand.txt
91;1 : 8
91;2 : 8
91;3 : 8
91;4 : 8
93 : 32
a : 24
after : 8
alebelly : 32
and : 32
announces : 8
are : 8
assaulted : 8
at : 8
both : 8
bran : 16
capture : 8
castle : 8
casualty : 8
chayle : 8
deaths : 8
dream : 8
during : 8
eddard : 8
fat : 8
first : 8
gate : 8
green : 8
guard : 8
guards : 8
has : 8
he : 24
his : 8
house : 8
in : 8
including : 8
ironborn's : 8
is : 48
jojen : 8
killed : 8
leave : 8
lord : 8
member : 8
mikken : 8
night : 8
of : 40
on : 8
only : 8
persons : 8
reed : 8
representatives : 8
rickon : 8
robb : 8
seen : 8
septon : 8
several : 8
son : 8
stark : 16
stays : 8
still : 8
suffered : 8
that : 24
the : 56
then : 8
to : 8
when : 8
winterfell : 24
within : 8

FILENAME:../test_data/Addam_Velaryon.txt
91;2 : 16
93 : 16
a : 40
adarys : 8
after : 16
against : 8
alequo : 32
alequo's : 8
ambitious : 8
and : 48
archon : 8
as : 24
band : 40
blackfyre : 8
by : 8
called : 8
carve : 8
city : 16
conquer : 8
conquering : 8
convinced : 8
death : 8
defeated : 16
disputed : 8
for : 24
forces : 8
fought : 8
free : 8
group : 8
half : 8
he : 8
head : 8
his : 8
i : 8
installed : 8
its : 8
joined : 8
key : 8
killed : 8
kingdoms : 8
kings : 8
known : 16
lands : 8
later : 8
maelys : 16
meant : 8
member : 8
merchant : 8
merchants : 8
more : 8
next : 8
nine : 40
ninepenny : 8
of : 104
on : 8
others : 8
out : 8
pirates : 8
poisoned : 8
queen : 8
remainder : 8
restored : 8
rule : 8
sacking : 8
sellswords : 8
silvertongue : 8
six : 8
state : 8
stepstones : 8
successfully : 8
take : 8
the : 136
themselves : 8
there : 8
to : 24
together : 8
tyrant : 16
tyrosh : 32
tyroshi : 8
until : 8
war : 16
was : 48
wealthy : 8
were : 8
westeros : 8
westerosi : 8
while : 8
who : 8
with : 8
would : 8
year : 8
years : 8

FILENAME:../test_data/Abelar_Hightower.txt
91;3 : 16
91;4 : 16
91;5 : 8
91;6 : 8
91;7 : 8
93 : 56
alerie : 32
and : 40
attends : 16
baratheon : 8
children : 8
daughter : 16
dignified : 8
family : 8
four : 8
funeral : 8
garlan : 16
hair : 8
handsome : 8
her : 40
highgarden : 8
hightower : 16
his : 8
husband : 8
i : 8
in : 8
is : 40
joffrey : 8
king : 8
king's : 16
lady : 32
landing : 16
lannister : 8
law : 8
leaves : 8
leyton : 8
long : 8
loras : 8
lord : 24
mace : 8
margaery : 32
mother : 16
of : 64
oldtown : 8
olenna : 8
part : 8
retinue : 8
ser : 8
she : 32
silver : 8
son : 8
spouse : 8
tall : 8
than : 8
the : 40
to : 8
travels : 8
tyrell : 8
tyrell's : 8
tywin : 8
wedding : 8
when : 8
willas : 8
with : 24
younger : 8

FILENAME:../test_data/Abelar_Hightower.txt
91;1 : 8
91;2 : 8
93 : 16
alesandor : 8
and : 8
borrell : 8
current : 8
davos : 8
fleet : 8
godric : 8
had : 8
head : 8
house : 8
informed : 8
is : 8
littlesister : 16
lord : 32
of : 24
off : 8
saan's : 8
sails : 8
salladhor : 8
seaworth : 8
spied : 8
that : 8
the : 16
torrent : 24

FILENAME:../test_data/Addam_Marbrand.txt
91;2 : 8
91;3 : 8
93 : 16
a : 8
about : 8
absence : 8
alesander : 24
alesander's : 8
and : 48
asks : 8
at : 16
away : 8
before : 8
betharios : 8
braavos : 8
catelyn : 16
chainmail : 8
clothing : 8
crying : 8
edmure : 8
edwyn : 8
feels : 8
for : 8
frey : 56
her : 16
is : 16
it : 8
later : 8
lord : 8
of : 56
olyvar : 8
perwyn : 8
realizes : 8
reason : 8
roslin : 8
roslin's : 8
ryman : 16
seventh : 8
she : 8
singer : 8
son : 16
squints : 8
stark : 8
symond : 8
telling : 8
the : 56
thinks : 8
tully : 8
underneath : 8
walder : 8
wedding : 8
when : 16
whereabouts : 8

FILENAME:../test_data/Addam_Osgrey.txt
91;1 : 8
91;2 : 8
91;3 : 16
91;4 : 8
93 : 40
after : 8
alekyne : 24
alester : 24
allegiance : 8
an : 8
and : 40
are : 8
army : 8
at : 8
attainted : 8
baratheon : 8
because : 8
becomes : 8
brightwater : 32
by : 8
castle : 8
claim : 8
crane : 8
death : 8
father : 8
flees : 8
florent : 32
for : 8
garlan : 16
granted : 8
has : 8
he : 8
heir : 8
hightower : 16
his : 16
house : 8
iron : 8
is : 32
keep : 16
lady : 8
leyton : 8
lord : 32
married : 8
melara : 8
melessa : 8
new : 8
of : 32
oldtown : 8
only : 8
pledging : 8
preparing : 8
refuge : 8
rest : 8
rhea : 16
seek : 8
ser : 8
sister : 8
sisters : 8
son : 8
stannis : 8
the : 56
their : 8
throne : 8
to : 56
two : 8
tyrell : 8
where : 8

FILENAME:../test_data/Addam_Marbrand.txt
91;2 : 8
93 : 8
a : 8
alester : 8
and : 8
brother : 8
delena : 8
eldest : 8
florent : 8
has : 8
he : 8
hosman : 8
is : 8
norcross : 16
of : 8
renly : 8
ser : 8
son : 8
the : 8
younger : 8

FILENAME:../test_data/Addam_Velaryon.txt
91;1 : 16
91;2 : 8
91;3 : 8
93 : 32
alesander : 32
also : 8
and : 16
arch : 8
army : 8
as : 8
at : 16
baratheon's : 8
battle : 8
blackwater : 8
broad : 8
captured : 8
court : 16
during : 8
he : 8
head : 8
house : 8
i : 8
is : 24
joffrey : 8
king : 8
king's : 16
known : 8
landing : 16
later : 8
lord : 40
of : 48
part : 8
pennylover : 8
remains : 16
staedmon : 24
stannis : 8
submits : 8
the : 40
to : 8

FILENAME:../test_data/Addam_Osgrey.txt
91;1 : 16
93 : 16
a : 48
after : 16
aid : 8
alester : 24
ambushed : 8
and : 8
army : 8
arys : 8
at : 8
be : 8
being : 8
blowing : 16
breath : 16
call : 8
charlemagne's : 8
depicting : 8
dies : 8
dornishmen : 8
for : 8
from : 8
him : 8
his : 16
house : 8
in : 16
is : 8
killing : 8
last : 16
may : 8
member : 8
mention : 8
oak : 8
oakheart : 32
of : 48
old : 8
pass : 8
prince's : 8
reference : 8
roland : 16
ser : 8
shortly : 8
song : 8
sounding : 8
streets : 8
sunspear : 8
tapestry : 8
the : 40
there : 8
thinks : 8
to : 16
tradition : 8
walking : 8
warhorn : 24
was : 8
which : 8
while : 8
with : 16

FILENAME:../test_data/Addam_Velaryon.txt
91;1 : 16
93 : 16
a : 8
alia : 16
best : 8
braavos : 24
calls : 8
cassel : 8
city : 8
ever : 8
free : 8
from : 8
has : 8
he : 8
heard : 8
is : 16
of : 24
old : 8
rodrik : 8
ser : 8
she : 8
singer : 16
the : 16

FILENAME:../test_data/Addam_Marbrand.txt
91;1 : 16
91;2 : 24
91;3 : 24
91;4 : 8
91;5 : 8
93 : 80
a : 16
alfyn : 56
alfyn's : 8
also : 8
an : 8
and : 24
are : 8
as : 32
at : 16
become : 8
bloodiest : 8
boy : 8
boys : 8
by : 8
commander : 8
crowkiller : 8
dark : 8
different : 8
during : 8
encounters : 8
expedition : 8
fathered : 8
first : 8
fist : 8
four : 16
from : 16
gets : 8
haired : 8
halfhand : 8
has : 16
he : 24
his : 40
history : 8
hostages : 16
infamous : 8
is : 32
jeor : 8
join : 8
killed : 8
killing : 8
known : 8
leader : 8
least : 16
lord : 8
mance : 8
members : 8
men : 8
mission : 8
mormont : 8
mothers : 8
name : 8
night's : 24
of : 64
on : 16
one : 8
qhorin : 16
raiders : 8
rangers : 8
rayder : 8
returning : 8
scout : 8
scrawny : 8
sends : 8
skirmish : 8
sons : 24
the : 72
their : 8
they : 8
three : 24
to : 24
toward : 8
twelve : 8
wall : 8
watch : 24
way : 8
wildling : 16

